minutes,tcp_apigateway_api_gateway,tcp_apigateway_source,tcp_customersservice_customers_service,tcp_customersservice_source,tcp_srtt_source,tcp_srtt_SRTT_cumulative,tcp_vetsservice_vets_service,tcp_vetsservice_source,tcp_visitsservice_visits_service,tcp_visitsservice_source
2025-05-17 17:46:45,0.0,DELAY,873.0,DELAY,DELAY,2904.284698731008,0.0,DELAY,0.0,DELAY
2025-05-17 17:47:00,0.0,DELAY,873.0,DELAY,DELAY,2936.27931952427,0.0,DELAY,0.0,DELAY
2025-05-17 17:47:15,0.0,DELAY,171.0,DELAY,DELAY,2947.7438398495324,0.0,DELAY,2.0,DELAY
2025-05-17 17:47:30,0.0,DELAY,171.0,DELAY,DELAY,2902.9658378427134,0.0,DELAY,2.0,DELAY
2025-05-17 17:47:45,0.0,DELAY,171.0,DELAY,DELAY,2913.484680735931,0.0,DELAY,2.0,DELAY
2025-05-17 17:48:00,0.0,DELAY,171.0,DELAY,DELAY,2907.926972888388,0.0,DELAY,2.0,DELAY
2025-05-17 17:48:15,0.0,DELAY,442.0,DELAY,DELAY,2909.101190838738,1.0,DELAY,2.0,DELAY
2025-05-17 17:48:30,0.0,DELAY,442.0,DELAY,DELAY,2851.4848718764224,1.0,DELAY,2.0,DELAY
2025-05-17 17:48:45,0.0,DELAY,442.0,DELAY,DELAY,2855.642913785066,1.0,DELAY,2.0,DELAY
2025-05-17 17:49:00,0.0,DELAY,442.0,DELAY,DELAY,2836.0889790947567,1.0,DELAY,2.0,DELAY
2025-05-17 17:49:15,0.0,DELAY,337.0,DELAY,DELAY,2819.3249143634985,0.0,DELAY,1.0,DELAY
2025-05-17 17:49:30,0.0,DELAY,337.0,DELAY,DELAY,2820.32090327004,0.0,DELAY,1.0,DELAY
2025-05-17 17:49:45,0.0,DELAY,337.0,DELAY,DELAY,2772.8305506714405,0.0,DELAY,1.0,DELAY
2025-05-17 17:50:00,0.0,DELAY,337.0,DELAY,DELAY,2727.853659904583,0.0,DELAY,1.0,DELAY
2025-05-17 17:50:15,0.0,DELAY,301.0,DELAY,DELAY,2743.873257032324,0.0,DELAY,3.0,DELAY
2025-05-17 17:50:30,0.0,DELAY,301.0,DELAY,DELAY,2786.3679857128013,0.0,DELAY,3.0,DELAY
2025-05-17 17:50:45,0.0,DELAY,301.0,DELAY,DELAY,2863.793872769413,0.0,DELAY,3.0,DELAY
2025-05-17 17:51:00,0.0,DELAY,301.0,DELAY,DELAY,2899.072414760892,0.0,DELAY,3.0,DELAY
2025-05-17 17:51:15,0.0,DELAY,270.0,DELAY,DELAY,2912.494361957009,0.0,DELAY,0.0,DELAY
2025-05-17 17:51:30,0.0,DELAY,270.0,DELAY,DELAY,2840.2311992169707,0.0,DELAY,0.0,DELAY
2025-05-17 17:51:45,0.0,DELAY,270.0,DELAY,DELAY,2749.007446421999,0.0,DELAY,0.0,DELAY
2025-05-17 17:52:00,0.0,DELAY,270.0,DELAY,DELAY,2768.9939454076207,0.0,DELAY,0.0,DELAY
2025-05-17 17:52:15,0.0,DELAY,287.0,DELAY,DELAY,2810.585168825843,1.0,DELAY,1.0,DELAY
2025-05-17 17:52:30,0.0,DELAY,287.0,DELAY,DELAY,2837.9529049743564,1.0,DELAY,1.0,DELAY
2025-05-17 17:52:45,0.0,DELAY,287.0,DELAY,DELAY,2787.8291907771304,1.0,DELAY,1.0,DELAY
2025-05-17 17:53:00,0.0,DELAY,287.0,DELAY,DELAY,2805.048998268699,1.0,DELAY,1.0,DELAY
2025-05-17 17:53:15,0.0,DELAY,425.0,DELAY,DELAY,2832.897651737236,1.0,DELAY,2.0,DELAY
2025-05-17 17:53:30,0.0,DELAY,425.0,DELAY,DELAY,2838.458332757969,1.0,DELAY,2.0,DELAY
2025-05-17 17:53:45,0.0,DELAY,425.0,DELAY,DELAY,2990.0658244847245,1.0,DELAY,2.0,DELAY
2025-05-17 17:54:00,0.0,DELAY,425.0,DELAY,DELAY,2949.8214732697093,1.0,DELAY,2.0,DELAY
