minutes,blocklatency_disk sda,blocklatency_source,blocklatency_Minutes,io_openeuler-home,io_openeuler-root,io_openeuler-swap,io_sda,io_source,io_Minutes,io_openeuler-home,io_openeuler-root,io_openeuler-swap,io_sda,io_source,io_Minutes,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,readbytes_source,readbytes_Minutes,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,writebytes_source,writebytes_Minutes
84.75,13.0,MEM_STRESS,84.75,0,569344,10424.728741758376,143360,MEM_STRESS,84.75,629184,3890975,13569134.08,4431286,MEM_STRESS,84.75,0.0,137817.6243809524,12288.0,340198.1886984126,MEM_STRESS,84.75,634043.7485501223,3855960.925870178,13594624.0,4455077.433817487,MEM_STRESS,84.75
85.0,13.0,MEM_STRESS,85.0,0,569344,10424.728741758376,573440,MEM_STRESS,85.0,528462,3915146,13569134.08,4428868,MEM_STRESS,85.0,0.0,749568.0,12288.0,752640.0,MEM_STRESS,85.0,526087.0528455883,3870426.9923098953,13594624.0,4415852.871373273,MEM_STRESS,85.0
85.25,13.0,MEM_STRESS,85.25,0,569344,10448.61759155849,573440,MEM_STRESS,85.25,511504,3914007,13569134.08,4370462,MEM_STRESS,85.25,0.0,749568.0,12288.0,752640.0,MEM_STRESS,85.25,519872.8445919036,4008964.776327532,13594624.0,4336194.202340187,MEM_STRESS,85.25
85.5,13.0,MEM_STRESS,85.5,0,569344,10448.61759155849,573440,MEM_STRESS,85.5,546959,3894662,13569134.08,4311342,MEM_STRESS,85.5,0.0,749568.0,12288.0,752640.0,MEM_STRESS,85.5,519015.798766149,4011739.7877944354,13594624.0,4240214.215004787,MEM_STRESS,85.5
85.75,13.0,MEM_STRESS,85.75,0,569344,10460.550257406949,573440,MEM_STRESS,85.75,547152,3894662,13569134.08,4343953,MEM_STRESS,85.75,0.0,749568.0,12288.0,752640.0,MEM_STRESS,85.75,522146.7949342161,3996310.301907009,13594624.0,4277983.017745318,MEM_STRESS,85.75
86.0,13.0,MEM_STRESS,86.0,0,2924544,10430.399146295838,2926592,MEM_STRESS,86.0,553343,3905440,13569134.08,4344915,MEM_STRESS,86.0,0.0,4282368.0,12288.0,4282368.0,MEM_STRESS,86.0,585301.3623455549,3960658.680848832,13594624.0,4254374.888323015,MEM_STRESS,86.0
86.25,13.0,MEM_STRESS,86.25,0,2924544,10389.876525805215,2926592,MEM_STRESS,86.25,567468,4087800,13569134.08,4523508,MEM_STRESS,86.25,0.0,4282368.0,12288.0,4282368.0,MEM_STRESS,86.25,580766.8303426079,4031686.372073856,10195968.0,4448075.363181282,MEM_STRESS,86.25
86.5,13.0,MEM_STRESS,86.5,0,2924544,10368.665097233788,2926592,MEM_STRESS,86.5,592320,4116581,13433187.84,4529970,MEM_STRESS,86.5,0.0,4282368.0,12288.0,4282368.0,MEM_STRESS,86.5,581991.8114352203,3991412.0422953903,10195968.0,4446319.647874648,MEM_STRESS,86.5
86.75,13.0,MEM_STRESS,86.75,0,3641344,10352.28109723379,3643392,MEM_STRESS,86.75,592320,4085266,13161295.36,4414302,MEM_STRESS,86.75,0.0,4282368.0,12288.0,4282368.0,MEM_STRESS,86.75,577757.1175510839,3983657.978758927,10195968.0,4446319.647874648,MEM_STRESS,86.75
87.0,13.0,MEM_STRESS,87.0,0,786432,10352.28109723379,788480,MEM_STRESS,87.0,558942,4085266,11665886.72,4377714,MEM_STRESS,87.0,0.0,0.0,12288.0,0.0,MEM_STRESS,87.0,556501.3058499363,3953292.0991912936,10195968.0,4421502.029169426,MEM_STRESS,87.0
87.25,13.0,MEM_STRESS,87.25,0,786432,10345.052861939672,788480,MEM_STRESS,87.25,556404,3490586,4460736.0,3977784,MEM_STRESS,87.25,0.0,0.0,8192.0,0.0,MEM_STRESS,87.25,555107.5225877311,3504029.881347399,0.0,4213444.86719817,MEM_STRESS,87.25
87.5,13.0,MEM_STRESS,87.5,0,786432,9185.810013710352,394240,MEM_STRESS,87.5,577155,3448104,3279220.736,3961538,MEM_STRESS,87.5,0.0,0.0,8192.0,0.0,MEM_STRESS,87.5,561390.8827738934,3516625.936168027,0.0,4192449.8733397857,MEM_STRESS,87.5
87.75,13.0,MEM_STRESS,87.75,0,1572864,8502.157477907605,2048,MEM_STRESS,87.75,578208,3486405,3536691.2,4059662,MEM_STRESS,87.75,0.0,1179648.0,8192.0,0.0,MEM_STRESS,87.75,590884.3211602843,3515907.652110056,0.0,4193941.6669712327,MEM_STRESS,87.75
88.0,13.0,MEM_STRESS,88.0,0,1572864,8340.158454096612,1576960,MEM_STRESS,88.0,689039,3633123,124.1860402271724,4074525,MEM_STRESS,88.0,0.0,1179648.0,8192.0,1182720.0,MEM_STRESS,88.0,669980.1713110976,3864025.817345624,0.0,4153684.339837563,MEM_STRESS,88.0
88.25,13.0,MEM_STRESS,88.25,0,1572864,8340.158454096612,1576960,MEM_STRESS,88.25,690281,3674438,124.1860402271724,4321044,MEM_STRESS,88.25,0.0,1179648.0,8192.0,1182720.0,MEM_STRESS,88.25,673268.6628484081,3773158.412485183,0.0,4267400.867039422,MEM_STRESS,88.25
88.5,13.0,MEM_STRESS,88.5,0,1225513,8340.158454096612,1576960,MEM_STRESS,88.5,684132,3673818,124.1860402271724,4344845,MEM_STRESS,88.5,0.0,1179648.0,8192.0,1182720.0,MEM_STRESS,88.5,678523.2721224852,3761687.674446388,0.0,4262784.089896563,MEM_STRESS,88.5
88.75,13.0,MEM_STRESS,88.75,0,1225513,8340.158454096612,1061002,MEM_STRESS,88.75,683734,3673818,124.1860402271724,4325926,MEM_STRESS,88.75,0.0,1179648.0,8192.0,1182720.0,MEM_STRESS,88.75,679327.2131769551,3759452.428732102,0.0,4262784.089896563,MEM_STRESS,88.75
89.0,13.0,MEM_STRESS,89.0,0,892847,8340.158454096612,954365,MEM_STRESS,89.0,684151,3673818,124.1860402271724,4325926,MEM_STRESS,89.0,0.0,0.0,8192.0,0.0,MEM_STRESS,89.0,682539.1725148639,3736134.307247132,0.0,4262784.089896563,MEM_STRESS,89.0
89.25,13.0,MEM_STRESS,89.25,0,242781,8340.158454096612,40615936,MEM_STRESS,89.25,696817,3656220,124.1860402271724,4329496,MEM_STRESS,89.25,0.0,0.0,8192.0,0.0,MEM_STRESS,89.25,692242.6367711147,3567517.038933043,0.0,4209789.693556365,MEM_STRESS,89.25
89.5,13.0,MEM_STRESS,89.5,0,182154,8340.158454096612,40359296,MEM_STRESS,89.5,697449,3651192,124.1860402271724,4292780,MEM_STRESS,89.5,0.0,0.0,8192.0,0.0,MEM_STRESS,89.5,689328.4052720114,3581860.5018105977,0.0,4185105.92417926,MEM_STRESS,89.5
89.75,13.0,MEM_STRESS,89.75,0,19487,8340.158454096612,16063,MEM_STRESS,89.75,685937,3612307,124.1860402271724,4023906,MEM_STRESS,89.75,0.0,0.0,8192.0,0.0,MEM_STRESS,89.75,684577.7949364437,3586983.969562958,0.0,4220115.543113754,MEM_STRESS,89.75
90.0,13.0,MEM_STRESS,90.0,0,19487,8308.929670544356,16063,MEM_STRESS,90.0,684292,3608213,124.1860402271724,3935488,MEM_STRESS,90.0,0.0,50604.936199012576,8192.0,38603.42188598663,MEM_STRESS,90.0,678216.612975391,3538196.649426096,0.0,4188707.572644225,MEM_STRESS,90.0
90.25,13.0,MEM_STRESS,90.25,0,19487,8308.929670544356,17883,MEM_STRESS,90.25,551836,3152104,124.1860402271724,3372478,MEM_STRESS,90.25,0.0,50604.936199012576,8192.0,17860.919066616036,MEM_STRESS,90.25,572357.0734665178,3152126.8288056045,0.0,3549544.836543311,MEM_STRESS,90.25
90.5,13.0,MEM_STRESS,90.5,0,19487,8308.929670544356,27247,MEM_STRESS,90.5,545314,3076143,124.1860402271724,3182525,MEM_STRESS,90.5,0.0,7837.496173494241,8192.0,15117.59430959528,MEM_STRESS,90.5,571459.7045258237,3146086.8657074566,0.0,3506614.8944908152,MEM_STRESS,90.5
90.75,13.0,MEM_STRESS,90.75,0,19487,8308.929670544356,42194,MEM_STRESS,90.75,564572,3168044,124.1860402271724,3267139,MEM_STRESS,90.75,0.0,7837.496173494241,8192.0,14425.998489275247,MEM_STRESS,90.75,579524.5230478507,3105809.560366628,0.0,3466224.890358692,MEM_STRESS,90.75
91.0,13.0,MEM_STRESS,91.0,0,19487,8308.929670544356,42194,MEM_STRESS,91.0,564572,3173946,124.1860402271724,3407017,MEM_STRESS,91.0,0.0,64656.991114231656,8192.0,16831.2244773854,MEM_STRESS,91.0,589540.7869416333,3087919.1425888496,0.0,3510420.7238817243,MEM_STRESS,91.0
91.25,13.0,MEM_STRESS,91.25,0,19487,8308.929670544356,18929,MEM_STRESS,91.25,687631,3323318,124.1860402271724,3856312,MEM_STRESS,91.25,0.0,79695.94338722173,6144.0,56108.66663448177,MEM_STRESS,91.25,699099.8966978779,2476032.0,0.0,4002040.890454484,MEM_STRESS,91.25
91.5,13.0,MEM_STRESS,91.5,0,19487,8308.929670544356,9571,MEM_STRESS,91.5,699874,3369014,124.1860402271724,3837312,MEM_STRESS,91.5,0.0,2376.582661221715,6144.0,1967.415868923175,MEM_STRESS,91.5,707469.006425863,2476032.0,0.0,3965149.857848976,MEM_STRESS,91.5
91.75,13.0,MEM_STRESS,91.75,0,19487,8308.929670544356,16063,MEM_STRESS,91.75,685287,3454628,124.1860402271724,3659021,MEM_STRESS,91.75,0.0,2376.582661221715,6144.0,1967.415868923175,MEM_STRESS,91.75,707469.006425863,2476032.0,0.0,3936502.308169757,MEM_STRESS,91.75
92.0,13.0,MEM_STRESS,92.0,0,19487,8308.929670544356,16063,MEM_STRESS,92.0,685287,3301376,124.1860402271724,3659021,MEM_STRESS,92.0,0.0,2376.582661221715,6144.0,1967.415868923175,MEM_STRESS,92.0,707469.006425863,2476032.0,0.0,3923539.876847006,MEM_STRESS,92.0
92.25,13.0,MEM_STRESS,92.25,0,0,8308.929670544356,16063,MEM_STRESS,92.25,722163,2342912,124.1860402271724,3610484,MEM_STRESS,92.25,0.0,2376.582661221715,0.0,3700.4993196994783,MEM_STRESS,92.25,733922.3202686859,1038336.0,0.0,3783541.789700815,MEM_STRESS,92.25
92.5,13.0,MEM_STRESS,92.5,0,0,2961.9411050229937,25602,MEM_STRESS,92.5,730108,2257920,124.1860402271724,2747645,MEM_STRESS,92.5,0.0,2376.582661221715,0.0,36678.337175548666,MEM_STRESS,92.5,735156.0141907639,1038336.0,0.0,2782364.916477951,MEM_STRESS,92.5
92.75,13.0,MEM_STRESS,92.75,0,0,2961.9411050229937,37132,MEM_STRESS,92.75,723147,2342912,124.1860402271724,2628905,MEM_STRESS,92.75,0.0,2376.582661221715,0.0,49359.73327842011,MEM_STRESS,92.75,737893.1329342407,1038336.0,0.0,2764743.4006305467,MEM_STRESS,92.75
93.0,13.0,MEM_STRESS,93.0,0,14336,2961.9411050229937,47385,MEM_STRESS,93.0,725204,1806336,124.1860402271724,2524053,MEM_STRESS,93.0,0.0,21504.0,0.0,48814.59291478376,MEM_STRESS,93.0,755675.4860389929,1354752.0,0.0,2745817.345011499,MEM_STRESS,93.0
93.25,13.0,MEM_STRESS,93.25,0,14336,2961.9411050229937,1024,MEM_STRESS,93.25,848273,1806336,124.1860402271724,2515506,MEM_STRESS,93.25,0.0,21504.0,0.0,0.0,MEM_STRESS,93.25,834708.7627238516,2092288.5118775903,0.0,2765147.8527380307,MEM_STRESS,93.25
93.5,13.0,MEM_STRESS,93.5,0,14336,2961.9411050229937,0,MEM_STRESS,93.5,861449,1806336,124.1860402271724,2397968,MEM_STRESS,93.5,0.0,21504.0,0.0,0.0,MEM_STRESS,93.5,822676.2730097045,2025224.462521443,0.0,2666902.0363927395,MEM_STRESS,93.5
93.75,13.0,MEM_STRESS,93.75,0,14336,2961.9411050229937,7168,MEM_STRESS,93.75,825452,2143849,124.1860402271724,2405379,MEM_STRESS,93.75,0.0,21504.0,0.0,0.0,MEM_STRESS,93.75,825482.8281155868,2038095.1540607205,0.0,2632637.6439692564,MEM_STRESS,93.75
94.0,13.0,MEM_STRESS,94.0,0,1525760,2963.666379969068,14336,MEM_STRESS,94.0,824611,2145097,124.1860402271724,2564751,MEM_STRESS,94.0,0.0,2288640.0,6144.0,0.0,MEM_STRESS,94.0,838119.9145917771,2191004.0411073733,0.0,2654133.777048622,MEM_STRESS,94.0
94.25,13.0,MEM_STRESS,94.25,0,1525760,6234.08182207638,1542144,MEM_STRESS,94.25,821396,2292568,124.1860402271724,2587020,MEM_STRESS,94.25,0.0,2288640.0,6144.0,2291712.0,MEM_STRESS,94.25,823547.1097114077,2404347.8370767934,0.0,2663216.546624955,MEM_STRESS,94.25
94.5,13.0,MEM_STRESS,94.5,0,1525760,6234.08182207638,1542144,MEM_STRESS,94.5,754266,2342699,124.1860402271724,2797060,MEM_STRESS,94.5,0.0,2288640.0,6144.0,2291712.0,MEM_STRESS,94.5,735313.0240967548,2384579.981598097,0.0,2871131.630658767,MEM_STRESS,94.5
94.75,13.0,MEM_STRESS,94.75,0,1525760,8308.929670544356,1542144,MEM_STRESS,94.75,743295,2296091,124.1860402271724,2812762,MEM_STRESS,94.75,0.0,2288640.0,6144.0,2291712.0,MEM_STRESS,94.75,735313.0240967548,2138477.1298189354,0.0,2804351.580091265,MEM_STRESS,94.75
95.0,13.0,MEM_STRESS,95.0,0,0,8308.929670544356,1542144,MEM_STRESS,95.0,708345,2269109,124.1860402271724,2787335,MEM_STRESS,95.0,0.0,0.0,8192.0,2291712.0,MEM_STRESS,95.0,726730.5387634215,2045286.490698056,0.0,2784245.092457278,MEM_STRESS,95.0
95.25,13.0,MEM_STRESS,95.25,0,0,8308.929670544356,14336,MEM_STRESS,95.25,706874,1818799,124.1860402271724,2748770,MEM_STRESS,95.25,0.0,0.0,8192.0,0.0,MEM_STRESS,95.25,728988.9607242058,1641583.8305751265,0.0,2744015.896876326,MEM_STRESS,95.25
95.5,13.0,MEM_STRESS,95.5,0,169984,8308.929670544356,14336,MEM_STRESS,95.5,692373,1721836,124.1860402271724,2471602,MEM_STRESS,95.5,0.0,0.0,8192.0,0.0,MEM_STRESS,95.5,694591.368932572,1767603.604204756,0.0,2470341.8847350893,MEM_STRESS,95.5
95.75,13.0,MEM_STRESS,95.75,0,339968,8308.929670544356,171008,MEM_STRESS,95.75,684314,1879537,124.1860402271724,2410413,MEM_STRESS,95.75,0.0,0.0,8192.0,0.0,MEM_STRESS,95.75,680942.5901825103,1645567.744293645,0.0,2421927.1475250046,MEM_STRESS,95.75
96.0,13.0,MEM_STRESS,96.0,0,217088,8308.929670544356,94208,MEM_STRESS,96.0,666576,1880630,124.1860402271724,2342491,MEM_STRESS,96.0,0.0,2329.4323443919416,8192.0,0.0,MEM_STRESS,96.0,671706.1628453674,1645567.744293645,0.0,2423007.374434096,MEM_STRESS,96.0
96.25,13.0,MEM_STRESS,96.25,0,94208,8308.929670544356,679936,MEM_STRESS,96.25,664202,1571840,124.1860402271724,2328853,MEM_STRESS,96.25,0.0,8929.243626443225,8192.0,201162.8406174329,MEM_STRESS,96.25,644099.0441265055,1570200.2182416036,0.0,2381176.318364831,MEM_STRESS,96.25
96.5,13.0,MEM_STRESS,96.5,0,0,8308.929670544356,679936,MEM_STRESS,96.5,516496,1529856,124.1860402271724,2116101,MEM_STRESS,96.5,0.0,8877.57101105861,8192.0,538277.3205887445,MEM_STRESS,96.5,532968.6430249112,1512844.4342023605,0.0,2280618.431242649,MEM_STRESS,96.5
96.75,13.0,MEM_STRESS,96.75,0,0,8308.929670544356,679936,MEM_STRESS,96.75,510905,1529856,124.1860402271724,2136309,MEM_STRESS,96.75,0.0,29275.65101105861,8192.0,552399.6459220778,MEM_STRESS,96.75,529087.1352033896,1496276.5042975985,0.0,2251420.777909316,MEM_STRESS,96.75
97.0,13.0,MEM_STRESS,97.0,0,0,8308.929670544356,197106,MEM_STRESS,97.0,544239,1529856,124.1860402271724,2415220,MEM_STRESS,97.0,0.0,47407.27767772527,8192.0,536696.4596363637,MEM_STRESS,97.0,532057.2466581534,1541191.8749642652,0.0,2296792.625020428,MEM_STRESS,97.0
97.25,13.0,MEM_STRESS,97.25,0,19571,8308.929670544356,197106,MEM_STRESS,97.25,545985,1662976,124.1860402271724,2436798,MEM_STRESS,97.25,0.0,189766.21127047736,8192.0,352736.029922078,MEM_STRESS,97.25,560137.100242347,1697000.592535287,0.0,2366387.0783537608,MEM_STRESS,97.25
97.5,13.0,MEM_STRESS,97.5,0,544105,8308.929670544356,121684,MEM_STRESS,97.5,640114,1662976,124.1860402271724,2511656,MEM_STRESS,97.5,0.0,588010.6511515152,8192.0,35680.6927367771,MEM_STRESS,97.5,654048.7361937622,1765982.0277287152,0.0,2570824.972330393,MEM_STRESS,97.5
97.75,13.0,MEM_STRESS,97.75,0,555730,8308.929670544356,108773,MEM_STRESS,97.75,647737,1662976,124.1860402271724,2477189,MEM_STRESS,97.75,0.0,613425.2258816739,8192.0,38568.89902919912,MEM_STRESS,97.75,648218.4181467296,1777821.6309841266,0.0,2618685.8593945834,MEM_STRESS,97.75
98.0,12.0,MEM_STRESS,98.0,0,437750,8308.929670544356,42194,MEM_STRESS,98.0,632998,2086447,124.1860402271724,2573789,MEM_STRESS,98.0,0.0,624052.5254372295,6144.0,48002.03493563188,MEM_STRESS,98.0,648218.4181467296,1817618.3669841264,0.0,2669791.2699856763,MEM_STRESS,98.0
98.25,12.0,MEM_STRESS,98.25,0,410093,8308.929670544356,42194,MEM_STRESS,98.25,632998,2091980,124.1860402271724,2681564,MEM_STRESS,98.25,0.0,457101.3858816739,6144.0,77125.08099855634,MEM_STRESS,98.25,646072.1141467296,2007933.3506031744,0.0,2697092.796573912,MEM_STRESS,98.25
98.5,12.0,MEM_STRESS,98.5,0,176310,8308.929670544356,78841,MEM_STRESS,98.5,631867,2497259,124.1860402271724,2916819,MEM_STRESS,98.5,0.0,165419.9676173985,6144.0,162393.23216563146,MEM_STRESS,98.5,638016.753636051,2615041.434358785,0.0,2932936.233925322,MEM_STRESS,98.5
98.75,12.0,MEM_STRESS,98.75,0,108407,8308.929670544356,84436,MEM_STRESS,98.75,542763,2606468,124.1860402271724,2970886,MEM_STRESS,98.75,0.0,145903.81400288604,6144.0,149916.62111801238,MEM_STRESS,98.75,531392.6458578551,2700887.6542722047,0.0,3063090.871778136,MEM_STRESS,98.75
99.0,12.0,MEM_STRESS,99.0,0,74219,8308.929670544356,71153,MEM_STRESS,99.0,530595,2806213,124.1860402271724,3138362,MEM_STRESS,99.0,0.0,116999.70733621936,0.0,134294.15695761135,MEM_STRESS,99.0,533187.2653927389,2735645.335034109,0.0,3070422.711778136,MEM_STRESS,99.0
99.25,12.0,MEM_STRESS,99.25,0,74219,2963.666379969068,70976,MEM_STRESS,99.25,538403,2828288,124.1860402271724,3407399,MEM_STRESS,99.25,0.0,73965.18086002885,0.0,96381.79676986932,MEM_STRESS,99.25,528561.7111070246,2825872.3806214114,0.0,3179234.6593038915,MEM_STRESS,99.25
99.5,12.0,MEM_STRESS,99.5,0,110592,2963.666379969068,71680,MEM_STRESS,99.5,536962,2828288,124.1860402271724,3946556,MEM_STRESS,99.5,0.0,51649.60567214815,0.0,63863.820050438735,MEM_STRESS,99.5,527693.5598913383,3490413.2008649395,0.0,4040135.57075536,MEM_STRESS,99.5
99.75,12.0,MEM_STRESS,99.75,0,110592,2963.666379969068,32768,MEM_STRESS,99.75,434169,3534848,124.1860402271724,3998403,MEM_STRESS,99.75,0.0,37588.45436478884,0.0,27938.16078226832,MEM_STRESS,99.75,453293.6694542705,3484245.2447097874,0.0,4000639.321714303,MEM_STRESS,99.75
100.0,12.0,MEM_STRESS,100.0,0,110592,2963.666379969068,71680,MEM_STRESS,100.0,430062,3534848,124.1860402271724,3599208,MEM_STRESS,100.0,0.0,49836.14958969092,0.0,24523.869320280017,MEM_STRESS,100.0,436944.5150159733,2651136.0,0.0,3053568.0,MEM_STRESS,100.0
100.25,12.0,MEM_STRESS,100.25,0,133120,2963.666379969068,133120,MEM_STRESS,100.25,470137,1949696,124.1860402271724,3489549,MEM_STRESS,100.25,0.0,58368.0,0.0,58368.0,MEM_STRESS,100.25,441746.73687121744,1462272.0,0.0,1738752.0,MEM_STRESS,100.25
100.5,12.0,MEM_STRESS,100.5,0,133120,2963.666379969068,133120,MEM_STRESS,100.5,476107,2066244,124.1860402271724,2560916,MEM_STRESS,100.5,0.0,58368.0,6144.0,58368.0,MEM_STRESS,100.5,465650.6047808692,1462272.0,0.0,1738752.0,MEM_STRESS,100.5
100.75,12.0,MEM_STRESS,100.75,0,133120,6234.08182207638,133120,MEM_STRESS,100.75,514735,2046420,124.1860402271724,2526937,MEM_STRESS,100.75,0.0,58368.0,6144.0,58368.0,MEM_STRESS,100.75,540729.6600258346,1462272.0,0.0,1738752.0,MEM_STRESS,100.75
101.0,12.0,MEM_STRESS,101.0,0,133120,6234.08182207638,133120,MEM_STRESS,101.0,529278,2232949,124.1860402271724,2684018,MEM_STRESS,101.0,0.0,58368.0,6144.0,58368.0,MEM_STRESS,101.0,528949.8652755143,1462272.0,0.0,1738752.0,MEM_STRESS,101.0
101.25,12.0,MEM_STRESS,101.25,0,2191360,8308.929670544356,2193408,MEM_STRESS,101.25,549673,2234703,124.1860402271724,2767248,MEM_STRESS,101.25,0.0,3145728.0,6144.0,3148800.0,MEM_STRESS,101.25,528949.8652755143,2597600.331844477,0.0,2953002.5886686565,MEM_STRESS,101.25
101.5,12.0,MEM_STRESS,101.5,0,2152448,8308.929670544356,2154496,MEM_STRESS,101.5,549673,2698397,124.1860402271724,3207545,MEM_STRESS,101.5,0.0,3145728.0,8192.0,3148800.0,MEM_STRESS,101.5,528949.8652755143,2979659.2373494394,0.0,3502262.3829323906,MEM_STRESS,101.5
101.75,12.0,MEM_STRESS,101.75,0,2113536,8308.929670544356,2115584,MEM_STRESS,101.75,503793,2821169,124.1860402271724,3295648,MEM_STRESS,101.75,0.0,3145728.0,8192.0,3148800.0,MEM_STRESS,101.75,504784.0126261161,3015317.681425636,0.0,3509922.0630656723,MEM_STRESS,101.75
102.0,12.0,MEM_STRESS,102.0,0,2097152,8308.929670544356,2099200,MEM_STRESS,102.0,509064,2942734,124.1860402271724,3514294,MEM_STRESS,102.0,0.0,3145728.0,8192.0,3148800.0,MEM_STRESS,102.0,503561.7767286803,3010326.0961639867,0.0,3486184.37773234,MEM_STRESS,102.0
102.25,12.0,MEM_STRESS,102.25,0,4096,8308.929670544356,2099200,MEM_STRESS,102.25,540897,2970970,124.1860402271724,3514294,MEM_STRESS,102.25,0.0,6144.0,8192.0,3148800.0,MEM_STRESS,102.25,506455.2785554301,3108567.095783034,0.0,3517243.695573609,MEM_STRESS,102.25
102.5,13.0,MEM_STRESS,102.5,0,4096,8308.929670544356,4096,MEM_STRESS,102.5,541741,3561598,124.1860402271724,3698023,MEM_STRESS,102.5,0.0,6144.0,8192.0,6144.0,MEM_STRESS,102.5,538043.7658682368,3604307.377775497,0.0,3633445.3606465934,MEM_STRESS,102.5
102.75,13.0,MEM_STRESS,102.75,0,4096,8308.929670544356,4096,MEM_STRESS,102.75,635424,3588054,124.1860402271724,4408920,MEM_STRESS,102.75,0.0,6144.0,8192.0,6144.0,MEM_STRESS,102.75,633426.5236649129,3604307.377775497,0.0,4205937.494286059,MEM_STRESS,102.75
103.0,13.0,MEM_STRESS,103.0,0,4096,8308.929670544356,4096,MEM_STRESS,103.0,644512,3630600,124.1860402271724,4311398,MEM_STRESS,103.0,0.0,6144.0,8192.0,6144.0,MEM_STRESS,103.0,628991.5528132464,3615419.226457669,0.0,4217482.542901444,MEM_STRESS,103.0
103.25,13.0,MEM_STRESS,103.25,0,0,8308.929670544356,4096,MEM_STRESS,103.25,631399,3630600,124.1860402271724,4285204,MEM_STRESS,103.25,0.0,2003.574499780413,8192.0,6144.0,MEM_STRESS,103.25,632117.0311438695,3650793.7298365007,0.0,4245520.345568109,MEM_STRESS,103.25
103.5,13.0,MEM_STRESS,103.5,0,0,8308.929670544356,2048,MEM_STRESS,103.5,631294,3764491,124.1860402271724,4266923,MEM_STRESS,103.5,0.0,1064.9078331137462,8192.0,181533.91055981975,MEM_STRESS,103.5,630953.5525440287,2921472.0,0.0,4245053.011592035,MEM_STRESS,103.5
103.75,13.0,MEM_STRESS,103.75,0,0,8308.929670544356,2048,MEM_STRESS,103.75,598162,3820718,124.1860402271724,4344119,MEM_STRESS,103.75,0.0,865.3591151650282,8192.0,181533.91055981975,MEM_STRESS,103.75,591105.1431190185,2921472.0,0.0,4245952.5681517,MEM_STRESS,103.75
104.0,13.0,MEM_STRESS,104.0,0,0,8308.929670544356,2048,MEM_STRESS,104.0,600245,3660451,124.1860402271724,4337067,MEM_STRESS,104.0,0.0,865.3591151650282,8192.0,37296.87020024821,MEM_STRESS,104.0,598451.6354714211,2921472.0,0.0,4304869.346441943,MEM_STRESS,104.0
104.25,13.0,MEM_STRESS,104.25,0,10240,8308.929670544356,2048,MEM_STRESS,104.25,602443,3629460,124.1860402271724,3953145,MEM_STRESS,104.25,0.0,11064.399115165028,8192.0,47753.82816850217,MEM_STRESS,104.25,597155.0564238019,1370112.0,0.0,3299328.0,MEM_STRESS,104.25
104.5,13.0,MEM_STRESS,104.5,0,10240,8308.929670544356,10240,MEM_STRESS,104.5,603087,1977583,124.1860402271724,3846063,MEM_STRESS,104.5,0.0,15360.0,6144.0,15360.0,MEM_STRESS,104.5,597326.2363434513,1370112.0,0.0,1837056.0,MEM_STRESS,104.5
104.75,12.0,MEM_STRESS,104.75,0,10240,8309.233077951763,10240,MEM_STRESS,104.75,641315,1896128,124.1860402271724,2655941,MEM_STRESS,104.75,0.0,15360.0,6144.0,15360.0,MEM_STRESS,104.75,641431.4002073932,1370112.0,0.0,1837056.0,MEM_STRESS,104.75
105.0,12.0,MEM_STRESS,105.0,0,10240,8308.684586136435,10240,MEM_STRESS,105.0,636344,1930130,124.1860402271724,2674131,MEM_STRESS,105.0,0.0,15360.0,6144.0,15360.0,MEM_STRESS,105.0,633597.6235231144,1370112.0,0.0,1837056.0,MEM_STRESS,105.0
105.25,12.0,MEM_STRESS,105.25,0,10240,8301.978947218997,12288,MEM_STRESS,105.25,626318,1921078,124.1860402271724,2922527,MEM_STRESS,105.25,0.0,15360.0,6144.0,15360.0,MEM_STRESS,105.25,634088.4933643842,2799425.442554999,0.0,1837056.0,MEM_STRESS,105.25
105.5,12.0,MEM_STRESS,105.5,0,2250752,8301.978947218997,2252800,MEM_STRESS,105.5,626318,1914196,124.1860402271724,3225633,MEM_STRESS,105.5,0.0,3376128.0,0.0,3376128.0,MEM_STRESS,105.5,628011.7847929556,1164288.0,0.0,3486263.648352841,MEM_STRESS,105.5
105.75,12.0,MEM_STRESS,105.75,0,2250752,3111.4266346639856,2252800,MEM_STRESS,105.75,493054,1735881,124.1860402271724,4058548,MEM_STRESS,105.75,0.0,3376128.0,0.0,3376128.0,MEM_STRESS,105.75,486050.815823802,1164288.0,0.0,4170042.529205433,MEM_STRESS,105.75
106.0,12.0,MEM_STRESS,106.0,0,2250752,3111.4266346639856,2252800,MEM_STRESS,106.0,477393,1770336,124.1860402271724,4060952,MEM_STRESS,106.0,0.0,3376128.0,0.0,3376128.0,MEM_STRESS,106.0,494755.589660656,1164288.0,0.0,3124224.0,MEM_STRESS,106.0
106.25,12.0,MEM_STRESS,106.25,0,2250752,3111.4266346639856,2252800,MEM_STRESS,106.25,501785,2372488,124.1860402271724,3490576,MEM_STRESS,106.25,0.0,3376128.0,0.0,3376128.0,MEM_STRESS,106.25,496924.7843472416,1164288.0,0.0,3124224.0,MEM_STRESS,106.25
